id,name,XX,type,measurement,institution,value,year
470090102,Cades Cove - GSMNP,-5.0,RHUM,PERCENT,National Park Service,78.17853278367392,2020
470090102,Cades Cove - GSMNP,-5.0,RWD,DEGREES,National Park Service,175.5551984196554,2020
470090102,Cades Cove - GSMNP,-5.0,RWS,KNOTS,National Park Service,1.7066204406779002,2020
470090102,Cades Cove - GSMNP,-5.0,SRAD,WATTS/M2,National Park Service,156.64176040652634,2020
470090102,Cades Cove - GSMNP,-5.0,TEMP,C,National Park Service,14.104015420623282,2020
470090102,Cades Cove - GSMNP,-5.0,WS,M/S,National Park Service,1.2051419614438987,2020
470259991,Speedwell,-5.0,OZONE,PPB,EPA Office of Atmospheric Programs,25.279637200365737,2020
470259991,Speedwell,-5.0,TEMP,C,EPA Office of Atmospheric Programs,13.36619161195536,2020
470370011,EAST HEALTH CENTER,-6.0,OZONE,PPB,Davidson County PCD,25.487400947968972,2020
470370023,LOCKELAND,-6.0,PM2.5,UG/M3,Davidson County PCD,11.25668744947267,2020
470370023,LOCKLAND,-6.0,PM2.5,UG/M3,Davidson County PCD,7.882400900324288,2020
470370026,PERCY PRIEST DAM,-6.0,OZONE,PPB,Davidson County PCD,27.135415186197463,2020
470419991,Edgar Evins,-6.0,OZONE,PPB,EPA Office of Atmospheric Programs,28.943891173170716,2020
470419991,Edgar Evins,-6.0,TEMP,C,EPA Office of Atmospheric Programs,15.184844228660412,2020
470450004,DYERSBURG,-6.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,5.3497075206752625,2020
470450004,DYERTEOM,-6.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,6.539323736142284,2020
470651011,Soddy Daisy,-5.0,OZONE,PPB,Chattanooga-Hamilton County Air Pollution Control Bureau,29.169512057390108,2020
470654002,Riverside,-5.0,PM2.5,UG/M3,Chattanooga-Hamilton County Air Pollution Control Bureau,8.502325824996626,2020
470654003,Eastside,-5.0,OZONE,PPB,Chattanooga-Hamilton County Air Pollution Control Bureau,29.427734020571542,2020
470890002,NMARKET,-5.0,OZONE,PPB,Tennessee Air Pollution Control Div.,28.877703800292693,2020
470930021,EASTKNOX,-5.0,OZONE,PPB,Knox County Dept. of Air Quality Management ,22.380489234255805,2020
470931013,AIR LAB,-5.0,PM2.5,UG/M3,Knox County Dept. of Air Quality Management ,8.502797490632217,2020
470931020,SPRINGHILL,-5.0,OZONE,PPB,Knox County Dept. of Air Quality Management ,22.908207124984525,2020
471050109,LOUDONMS,-5.0,OZONE,PPB,Tennessee Air Pollution Control Div.,23.885519827076298,2020
471050109,LOUDONMS,-5.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,6.395239868191813,2020
471071002,ATHENS,-5.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,6.945805006072398,2020
471192007,Columbia,-6.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,5.875303317905648,2020
471410005,Cookeville,-6.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,6.067716408025891,2020
471450004,Harriman,-5.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,6.897020937300865,2020
471550101,Cove Mountain - GSMN,-5.0,BARPR,MILLIBAR,National Park Service,877.7137642640072,2020
471550101,Cove Mountain - GSMN,-5.0,OZONE,PPB,National Park Service,37.814093470930196,2020
471550101,Cove Mountain - GSMN,-5.0,PRECIP,MM,National Park Service,0.16995667664759528,2020
471550101,Cove Mountain - GSMN,-5.0,RHUM,PERCENT,National Park Service,73.53641207522453,2020
471550101,Cove Mountain - GSMN,-5.0,RWD,DEGREES,National Park Service,196.29204669864419,2020
471550101,Cove Mountain - GSMN,-5.0,RWS,KNOTS,National Park Service,8.013324820890611,2020
471550101,Cove Mountain - GSMN,-5.0,TEMP,C,National Park Service,11.040258537899449,2020
471550101,Cove Mountain - GSMN,-5.0,WS,M/S,National Park Service,4.311220609155668,2020
471550102,Clingmans Dome - GSM,-5.0,OZONE,PPB,National Park Service,38.81357005206854,2020
471550102,Clingmans Dome - GSM,-5.0,PRECIP,MM,National Park Service,0.38180690537456424,2020
471550102,Clingmans Dome - GSM,-5.0,RHUM,PERCENT,National Park Service,84.11629592040926,2020
471550102,Clingmans Dome - GSM,-5.0,RWD,DEGREES,National Park Service,203.10366476397837,2020
471550102,Clingmans Dome - GSM,-5.0,RWS,KNOTS,National Park Service,4.472048594203573,2020
471550102,Clingmans Dome - GSM,-5.0,SRAD,WATTS/M2,National Park Service,161.0173149358239,2020
471550102,Clingmans Dome - GSM,-5.0,TEMP,C,National Park Service,9.226165311365172,2020
471550102,Clingmans Dome - GSM,-5.0,WS,M/S,National Park Service,2.5966175150624657,2020
471570021,FRAYSER,-6.0,OZONE,PPB,Memphis and Shelby County Health Department,26.18101520766888,2020
471570021,FRAYSER,-6.0,OZONE,PPB,Shelby County Health Department,17.424286874353704,2020
471570075,SHELBY FARMS,-6.0,OZONE,PPB,Memphis and Shelby County Health Department,29.26683353810308,2020
471570075,SHELBY FARMS,-6.0,OZONE,PPB,Shelby County Health Department,23.63362611623481,2020
471570075,SHELBY FARMS,-6.0,PM2.5,UG/M3,Memphis and Shelby County Health Department,7.891891888358898,2020
471570075,SHELBY FARMS,-6.0,PM2.5,UG/M3,Shelby County Health Department,8.426113845491036,2020
471571004,ORGILL,-6.0,OZONE,PPB,Memphis and Shelby County Health Department,27.059508507329365,2020
471571004,ORGILL,-6.0,OZONE,PPB,Shelby County Health Department,21.57136998167971,2020
471631007,Kingsport,-5.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,5.917346282801208,2020
471632002,BVILLE,-5.0,OZONE,PPB,Tennessee Air Pollution Control Div.,23.49613779980968,2020
471632003,KSPORT,-5.0,OZONE,PPB,Tennessee Air Pollution Control Div.,25.208057309110675,2020
471636001,Eastman Ross N Robin,-5.0,SO2,PPB,Tennessee Air Pollution Control Div.,1.4853307585385818,2020
471636002,Skyland Drive,-5.0,SO2,PPB,Tennessee Air Pollution Control Div.,0.8807908900301192,2020
471650007,HVILLE,-6.0,OZONE,PPB,Tennessee Air Pollution Control Div.,27.59058028072004,2020
471650007,HVILLE,-6.0,PM2.5,UG/M3,Tennessee Air Pollution Control Div.,7.016836476115945,2020
471870106,FVIEW,-6.0,OZONE,PPB,Tennessee Air Pollution Control Div.,31.644135790684526,2020
471890103,CEDARS,-6.0,OZONE,PPB,Tennessee Air Pollution Control Div.,23.8764994105066,2020
480055013,Lufkin KLFK C5013,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,72.26857300917017,2020
480055013,Lufkin KLFK C5013,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,148.54417783463157,2020
480055013,Lufkin KLFK C5013,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.893815077956922,2020
480055013,Lufkin KLFK C5013,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.462626562985132,2020
480271045,Temple Georgia C1045,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.30483018267205,2020
480271045,Temple Georgia C1045,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,7.955724292991206,2020
480271045,Temple Georgia C1045,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,169.69902655917878,2020
480271045,Temple Georgia C1045,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.122117226542836,2020
480271045,Temple Georgia C1045,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.94293131349201,2020
480271047,Killeen C1047,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,28.358817748442164,2020
480271047,Killeen C1047,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,170.1831441748628,2020
480271047,Killeen C1047,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.02316040679563,2020
480271047,Killeen C1047,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.08324397835155,2020
480290032,San Antonio Northwes,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.274575799982788,2020
480290032,San Antonio Northwes,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,8.748599618532447,2020
480290032,San Antonio Northwes,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,152.15056415373428,2020
480290032,San Antonio Northwes,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.411648569866837,2020
480290032,San Antonio Northwes,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.330766581530256,2020
480290051,San Antonio Seale C1,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,191.26666666666668,2020
480290051,San Antonio Seale C1,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.5038541666666667,2020
480290051,San Antonio Seale C1,-6.0,TEMP,C,Texas Commission on Environmental Quality,13.357395833333333,2020
480290052,Camp Bullis C58,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.140268051594933,2020
480290052,Camp Bullis C58,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,191.28043689056972,2020
480290052,Camp Bullis C58,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.377147554486966,2020
480290052,Camp Bullis C58,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,183.50225812997485,2020
480290052,Camp Bullis C58,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.057800417730032,2020
480290055,CPS Pecan Valley C67,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.0001478494623655914,2020
480290055,CPS Pecan Valley C67,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,153.9787726480903,2020
480290055,CPS Pecan Valley C67,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,2.7320143176406937,2020
480290055,CPS Pecan Valley C67,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.354571848961967,2020
480290059,Calaveras Lake C59,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.878882351333584,2020
480290059,Calaveras Lake C59,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,7.57831052339557,2020
480290059,Calaveras Lake C59,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,136.60822011989407,2020
480290059,Calaveras Lake C59,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.240171912787981,2020
480290059,Calaveras Lake C59,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.957391067374047,2020
480290501,Elm Creek Elementary,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,7.877837514934289e-05,2020
480290501,Elm Creek Elementary,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,221.1973904308287,2020
480290501,Elm Creek Elementary,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.488685808241019,2020
480290501,Elm Creek Elementary,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.578723392262017,2020
480290502,Fair Oaks Ranch C502,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.00010237988564601469,2020
480290502,Fair Oaks Ranch C502,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,189.34370337391678,2020
480290502,Fair Oaks Ranch C502,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.319575861692133,2020
480290502,Fair Oaks Ranch C502,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.95612643741479,2020
480290622,Heritage Middle Scho,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.0002613500597371565,2020
480290622,Heritage Middle Scho,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,136.8287616978581,2020
480290622,Heritage Middle Scho,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.119674826640522,2020
480290622,Heritage Middle Scho,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.284233779383896,2020
480290676,San Antonio Palo Alt,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,7.730647658197924,2020
480290676,San Antonio Palo Alt,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,127.05675557122346,2020
480290676,San Antonio Palo Alt,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.755234110793367,2020
480290676,San Antonio Palo Alt,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.742930369372917,2020
480290677,San Antonio Old Hwy9,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,11.568792123688356,2020
480290677,San Antonio Old Hwy9,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,140.62587031796787,2020
480290677,San Antonio Old Hwy9,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.4303197931937595,2020
480290677,San Antonio Old Hwy9,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.791428409900448,2020
480291069,San Antonio IH35 C10,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,10.04784666573436,2020
480291069,San Antonio IH35 C10,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,157.4108009198303,2020
480291069,San Antonio IH35 C10,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.319520997915296,2020
480291069,San Antonio IH35 C10,-6.0,TEMP,C,Texas Commission on Environmental Quality,23.569230030721968,2020
480291069,San Antonio IH35 C10,0.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,7.865179203398246,2020
480291069,San Antonio IH35 C10,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,144.96255630993485,2020
480291069,San Antonio IH35 C10,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.333700001931528,2020
480291069,San Antonio IH35 C10,0.0,TEMP,C,Texas Commission on Environmental Quality,20.10033698221037,2020
480291080,San Antonio Gardner ,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,138.96475201990566,2020
480291080,San Antonio Gardner ,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.160185253098434,2020
480291080,San Antonio Gardner ,-6.0,TEMP,C,Texas Commission on Environmental Quality,23.664041518781424,2020
480291080,San Antonio Gardner ,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,126.44899107046768,2020
480291080,San Antonio Gardner ,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.265903418395714,2020
480291080,San Antonio Gardner ,0.0,TEMP,C,Texas Commission on Environmental Quality,20.23356513874096,2020
480371031,Texarkana New Boston,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,11.553374351400738,2020
480371031,Texarkana New Boston,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,128.72462326487823,2020
480371031,Texarkana New Boston,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,2.7536298957351226,2020
480371031,Texarkana New Boston,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.53421451388473,2020
480371031,Texarkana New Boston,0.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,8.49435233009273,2020
480371031,Texarkana New Boston,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,139.76532608298427,2020
480371031,Texarkana New Boston,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,2.9645093403195752,2020
480371031,Texarkana New Boston,0.0,TEMP,C,Texas Commission on Environmental Quality,16.55904494239063,2020
480390618,Danciger C618,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,191.23227134599853,2020
480390618,Danciger C618,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.2606303657189,2020
480390618,Danciger C618,-6.0,TEMP,C,Texas Commission on Environmental Quality,15.368854777614859,2020
480391003,Clute C11,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,140.790775421317,2020
480391003,Clute C11,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.728006620863069,2020
480391003,Clute C11,-6.0,TEMP,C,Texas Commission on Environmental Quality,23.164705779493996,2020
480391004,Manvel Croix Park C8,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,23.470059435400028,2020
480391004,Manvel Croix Park C8,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,154.58428333943013,2020
480391004,Manvel Croix Park C8,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.929908028453742,2020
480391004,Manvel Croix Park C8,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.710152358567814,2020
480391016,Lake Jackson C1016,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,24.420779754605572,2020
480391016,Lake Jackson C1016,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,165.24494617906257,2020
480391016,Lake Jackson C1016,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.498405980565741,2020
480391016,Lake Jackson C1016,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,195.68101602558423,2020
480391016,Lake Jackson C1016,-6.0,TEMP,C,Texas Commission on Environmental Quality,21.61964085566562,2020
480415011,College Station KCLL,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,68.86329912676902,2020
480415011,College Station KCLL,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,159.17361788484658,2020
480415011,College Station KCLL,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,7.164996298755241,2020
480415011,College Station KCLL,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.80407615978679,2020
480430101,Big Bend  NP,-6.0,OZONE,PPB,National Park Service,39.114599170002556,2020
480430101,Big Bend  NP,-6.0,PRECIP,MM,National Park Service,0.0214016253396325,2020
480430101,Big Bend  NP,-6.0,RHUM,PERCENT,National Park Service,38.18741965958545,2020
480430101,Big Bend  NP,-6.0,RWD,DEGREES,National Park Service,197.99026036092076,2020
480430101,Big Bend  NP,-6.0,RWS,KNOTS,National Park Service,6.289185833886777,2020
480430101,Big Bend  NP,-6.0,SRAD,WATTS/M2,National Park Service,244.3879838368591,2020
480430101,Big Bend  NP,-6.0,TEMP,C,National Park Service,21.951371949033852,2020
480430101,Big Bend  NP,-6.0,WS,M/S,National Park Service,3.507986611872882,2020
480535009,Burnet KBMQ C5009,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,64.31828535750519,2020
480535009,Burnet KBMQ C5009,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,152.1003936088513,2020
480535009,Burnet KBMQ C5009,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.0883550719842345,2020
480535009,Burnet KBMQ C5009,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.745961452907284,2020
480551604,Lockhart C1604,-6.0,OZONE,PPB,Capital Area Council of Governments,24.53892107779198,2020
480551604,Lockhart C1604,0.0,OZONE,PPB,Capital Area Council of Governments,47.375,2020
480610006,Brownsville C80,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,10.153934593048373,2020
480610006,Brownsville C80,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,161.13216510578815,2020
480610006,Brownsville C80,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.973615890498956,2020
480610006,Brownsville C80,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,207.5371120718369,2020
480610006,Brownsville C80,-6.0,TEMP,C,Texas Commission on Environmental Quality,24.31424451856355,2020
480611023,Harlingen Teege C102,0.0,OZONE,PPB,Texas Commission on Environmental Quality,23.920377243442477,2020
480611023,Harlingen Teege C102,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,159.3564447402631,2020
480611023,Harlingen Teege C102,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,7.001565169704459,2020
480611023,Harlingen Teege C102,0.0,TEMP,C,Texas Commission on Environmental Quality,24.251801329978136,2020
480612004,Isla Blanca C323/C66,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,12.288904212377126,2020
480612004,Isla Blanca C323/C66,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,152.05585525314635,2020
480612004,Isla Blanca C323/C66,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.796012937804755,2020
480612004,Isla Blanca C323/C66,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.769128656917044,2020
480650005,Pantex 5 C105,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,166.4202774517183,2020
480650005,Pantex 5 C105,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,9.192245900393972,2020
480650005,Pantex 5 C105,-6.0,TEMP,C,Texas Commission on Environmental Quality,14.166970313828093,2020
480650007,Pantex 7 C79,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,173.3710408261548,2020
480650007,Pantex 7 C79,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,10.047776544164282,2020
480650007,Pantex 7 C79,-6.0,TEMP,C,Texas Commission on Environmental Quality,16.243351212999706,2020
480710013,Smith Point C96,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,152.9544755122914,2020
480710013,Smith Point C96,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,9.982026796266187,2020
480710013,Smith Point C96,-6.0,TEMP,C,Texas Commission on Environmental Quality,22.050736991995375,2020
480850005,Frisco C31,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,30.386590380669542,2020
480850005,Frisco C31,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,168.09022815120247,2020
480850005,Frisco C31,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.201733136080129,2020
480850005,Frisco C31,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,185.94151923803756,2020
480850005,Frisco C31,-6.0,TEMP,C,Texas Commission on Environmental Quality,18.88839040462226,2020
480850009,Frisco Eubanks C1010,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,164.24651784112072,2020
480850009,Frisco Eubanks C1010,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.110209028292172,2020
480850009,Frisco Eubanks C1010,0.0,TEMP,C,Texas Commission on Environmental Quality,19.244560715622296,2020
480971504,Gainsville Doss Stre,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,176.33517752541334,2020
480971504,Gainsville Doss Stre,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.7990873482207435,2020
480971504,Gainsville Doss Stre,0.0,TEMP,C,Texas Commission on Environmental Quality,17.328437466152796,2020
481095018,Guadalupe Pass KGDP ,-7.0,RHUM,PERCENT,Texas Commission on Environmental Quality,40.37346682255721,2020
481095018,Guadalupe Pass KGDP ,-7.0,RWD,DEGREES,Texas Commission on Environmental Quality,173.4576172230903,2020
481095018,Guadalupe Pass KGDP ,-7.0,RWS,KNOTS,Texas Commission on Environmental Quality,17.056291989413015,2020
481095018,Guadalupe Pass KGDP ,-7.0,TEMP,C,Texas Commission on Environmental Quality,16.519359039603348,2020
481130050,Dallas Convention Ce,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,161.99759411804146,2020
481130050,Dallas Convention Ce,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,3.4260570160331643,2020
481130050,Dallas Convention Ce,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.327226575902397,2020
481130069,Dallas Hinton St. C4,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,25.18388619838332,2020
481130069,Dallas Hinton St. C4,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,61.77071426842726,2020
481130069,Dallas Hinton St. C4,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,171.33163910611492,2020
481130069,Dallas Hinton St. C4,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.475874703464553,2020
481130069,Dallas Hinton St. C4,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,177.7503726142031,2020
481130069,Dallas Hinton St. C4,-6.0,TEMP,C,Texas Commission on Environmental Quality,20.233651583856837,2020
481130075,Dallas North C63,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,28.11061296321464,2020
481130075,Dallas North C63,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,161.8973523084397,2020
481130075,Dallas North C63,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,4.841777286679155,2020
481130075,Dallas North C63,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,181.00844016968335,2020
481130075,Dallas North C63,-6.0,TEMP,C,Texas Commission on Environmental Quality,18.855323460204204,2020
481130087,Dallas Redbird Airpo,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,28.565849835696017,2020
481130087,Dallas Redbird Airpo,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,169.44937584116056,2020
481130087,Dallas Redbird Airpo,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.741326124271162,2020
481130087,Dallas Redbird Airpo,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.3234923329375,2020
481131067,Dallas LBJ Freeway C,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,169.35485870698093,2020
481131067,Dallas LBJ Freeway C,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.37610334585121,2020
481131067,Dallas LBJ Freeway C,0.0,TEMP,C,Texas Commission on Environmental Quality,19.67731300645314,2020
481131500,Lancaster Cedardale ,0.0,RWD,DEGREES,Texas Commission on Environmental Quality,169.77002254263002,2020
481131500,Lancaster Cedardale ,0.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.735586023033832,2020
481131500,Lancaster Cedardale ,0.0,TEMP,C,Texas Commission on Environmental Quality,19.08568624968439,2020
481210034,Denton Airport South,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.451224207263746,2020
481210034,Denton Airport South,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,7.421105281361714,2020
481210034,Denton Airport South,-6.0,PRECIP,MM,Texas Commission on Environmental Quality,0.0009440687635976929,2020
481210034,Denton Airport South,-6.0,RHUM,PERCENT,Texas Commission on Environmental Quality,65.00523653099134,2020
481210034,Denton Airport South,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,171.42787617921246,2020
481210034,Denton Airport South,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.236774119069584,2020
481210034,Denton Airport South,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,179.70177470151455,2020
481210034,Denton Airport South,-6.0,TEMP,C,Texas Commission on Environmental Quality,18.68494464357799,2020
481211032,Pilot Point C1032,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,29.490984633673445,2020
481211032,Pilot Point C1032,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,164.45703214503132,2020
481211032,Pilot Point C1032,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,5.795066240392688,2020
481211032,Pilot Point C1032,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,174.08104412930103,2020
481211032,Pilot Point C1032,-6.0,TEMP,C,Texas Commission on Environmental Quality,18.241449172638738,2020
481350003,Odessa Hays C47/C122,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,164.99455224581016,2020
481350003,Odessa Hays C47/C122,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,7.2491667156021995,2020
481350003,Odessa Hays C47/C122,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.09326895876804,2020
481351014,Odessa Gonzales C101,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,7.177659059222273,2020
481351014,Odessa Gonzales C101,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,166.25950573068562,2020
481351014,Odessa Gonzales C101,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,6.052772416928755,2020
481351014,Odessa Gonzales C101,-6.0,TEMP,C,Texas Commission on Environmental Quality,19.187835802887964,2020
481390016,Midlothian OFW C52,-6.0,OZONE,PPB,Texas Commission on Environmental Quality,27.65055643655097,2020
481390016,Midlothian OFW C52,-6.0,PM2.5,UG/M3,Texas Commission on Environmental Quality,8.350840575251542,2020
481390016,Midlothian OFW C52,-6.0,RWD,DEGREES,Texas Commission on Environmental Quality,165.38643931340727,2020
481390016,Midlothian OFW C52,-6.0,RWS,KNOTS,Texas Commission on Environmental Quality,8.221731661287455,2020
481390016,Midlothian OFW C52,-6.0,SRAD,WATTS/M2,Texas Commission on Environmental Quality,175.8702144445018,2020
